kmer	kmer_behaviour	flk_dist	fwdk_gen_count	revk_gen_count	fwdk_0gen_prop	revk_0gen_prop	fwdk_1gen_prop	revk_1gen_prop	fwdk_0gen_count	revk_0gen_count	fwdk_1gen_count	revk_1gen_count	fwdk_0gen_med	fwdk_0gen_sd	revk_0gen_med	revk_0gen_sd	fwdk_1gen_med	fwdk_1gen_sd	revk_1gen_med	revk_1gen_sd
kmer243	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22843	304.284727619696	NA	NA	22843	0.47401042522551
kmer244	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26278	304.285809291802	NA	NA	26278	0.47401042522551
kmer245	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25601	304.285809291802	NA	NA	25601	0.47401042522551
kmer246	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26286	304.285809291802	NA	NA	26286	0.47401042522551	NA	NA
kmer247	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22976	304.284727619696	NA	NA	22976	0.47401042522551
kmer248	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22669	304.284727619696	NA	NA	22669	0.47401042522551
kmer249	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22772	304.284727619696	NA	NA	22772	0.47401042522551
kmer25	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25988	304.285809291802	NA	NA	25988	0.47401042522551
kmer250	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26332	304.285809291802	NA	NA	26332	0.47401042522551	NA	NA
kmer251	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25706	304.285809291802	NA	NA	25706	0.47401042522551
kmer252	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23003	304.284727619696	NA	NA	23003	0.47401042522551
kmer253	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24977	304.284727619696	NA	NA	24977	0.47401042522551
kmer254	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22642	304.284727619696	NA	NA	22642	0.47401042522551
kmer255	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24547	304.284727619696	NA	NA	24547	0.47401042522551
kmer256	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21297	0.212755238195914	NA	NA	21297	0.47401042522551	NA	NA
kmer257	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24944	304.284727619696	NA	NA	24944	0.47401042522551	NA	NA
kmer258	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26181	304.285809291802	NA	NA	26181	0.47401042522551	NA	NA
kmer259	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22162	304.284727619696	NA	NA	22162	0.47401042522551	NA	NA
kmer26	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24036	304.284727619696	NA	NA	24036	0.47401042522551
kmer260	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24907	304.284727619696	NA	NA	24907	0.47401042522551
kmer261	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26069	304.285809291802	NA	NA	26069	0.47401042522551
kmer262	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23028	304.284727619696	NA	NA	23028	0.47401042522551
kmer263	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991744	22884.2701895776	3083730	55332.5551871579	991746.5	16857.4496380117	3062763	9128.92215550601
kmer264	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991744	22884.2701895776	3083730	55332.5551871579	991746.5	16857.4496380117	3062763	9128.92215550601
kmer265	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25604	304.285809291802	NA	NA	25604	0.47401042522551	NA	NA
kmer266	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25723	304.285809291802	NA	NA	25723	0.47401042522551	NA	NA
kmer267	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24439	304.284727619696	NA	NA	24439	0.47401042522551
kmer268	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25728	304.285809291802	NA	NA	25728	0.47401042522551
kmer269	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24434	304.284727619696	NA	NA	24434	0.47401042522551	NA	NA
kmer27	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23113	304.284727619696	NA	NA	23113	0.47401042522551	NA	NA
kmer270	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25729	304.285809291802	NA	NA	25729	0.47401042522551	NA	NA
kmer271	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21872	0.212755238195914	NA	NA	21872	0.47401042522551
kmer272	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25947	304.285809291802	NA	NA	25947	0.47401042522551	NA	NA
kmer273	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23236	304.284727619696	NA	NA	23236	0.47401042522551	NA	NA
kmer274	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21252	0.212755238195914	NA	NA	21252	0.47401042522551	NA	NA
kmer275	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23073	304.284727619696	NA	NA	23073	0.47401042522551
kmer276	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25970	304.285809291802	NA	NA	25970	0.47401042522551
kmer277	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23479	304.284727619696	NA	NA	23479	0.47401042522551
kmer278	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24163	304.284727619696	NA	NA	24163	0.47401042522551	NA	NA
kmer279	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24505	304.284727619696	NA	NA	24505	0.47401042522551	NA	NA
kmer28	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23736	304.284727619696	NA	NA	23736	0.47401042522551
kmer280	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217919	446.2088530592	3858609	531875.512452113	217919	536.893182378814	3856919	39172.8695248322
kmer281	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25221	304.284727619696	NA	NA	25221	0.47401042522551
kmer282	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22504	304.284727619696	NA	NA	22504	0.47401042522551	NA	NA
kmer283	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24526	304.284727619696	NA	NA	24526	0.47401042522551
kmer284	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24611	304.284727619696	NA	NA	24611	0.47401042522551
kmer285	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26519	304.285809291802	NA	NA	26519	0.47401042522551	NA	NA
kmer286	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25041	304.284727619696	NA	NA	25041	0.47401042522551
kmer287	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21324	0.212755238195914	NA	NA	21324	0.47401042522551	NA	NA
kmer288	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23565	304.284727619696	NA	NA	23565	0.47401042522551
kmer289	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26371	304.285809291802	NA	NA	26371	0.47401042522551
kmer29	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26446	304.285809291802	NA	NA	26446	0.47401042522551
kmer290	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21984	304.284727619696	NA	NA	21984	0.47401042522551	NA	NA
kmer291	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24970	304.284727619696	NA	NA	24970	0.47401042522551
kmer292	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217980	446.2088530592	3858548	531875.512452113	217980	536.893182378814	3856858	39172.8695248322
kmer293	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24812	304.284727619696	NA	NA	24812	0.47401042522551	NA	NA
kmer294	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25000	304.284727619696	NA	NA	25000	0.47401042522551
kmer295	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22923	304.284727619696	NA	NA	22923	0.47401042522551
kmer296	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23128	304.284727619696	NA	NA	23128	0.47401042522551	NA	NA
kmer297	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25525	304.284727619696	NA	NA	25525	0.47401042522551	NA	NA
kmer298	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22199	304.284727619696	NA	NA	22199	0.47401042522551
kmer299	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22832	304.284727619696	NA	NA	22832	0.47401042522551	NA	NA
kmer3	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991741	22884.2701895776	3083733	55332.5551871579	991743.5	16857.4496380117	3062766	9128.92215550601
kmer30	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22314	304.284727619696	NA	NA	22314	0.47401042522551	NA	NA
kmer300	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25652	304.285809291802	NA	NA	25652	0.47401042522551	NA	NA
kmer301	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22674	304.284727619696	NA	NA	22674	0.47401042522551
kmer302	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23209	304.284727619696	NA	NA	23209	0.47401042522551	NA	NA
kmer303	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26197	304.285809291802	NA	NA	26197	0.47401042522551	NA	NA
kmer304	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25298	304.284727619696	NA	NA	25298	0.47401042522551	NA	NA
kmer305	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26029	304.285809291802	NA	NA	26029	0.47401042522551	NA	NA
kmer306	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21868	0.212755238195914	NA	NA	21868	0.47401042522551
kmer307	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22616	304.284727619696	NA	NA	22616	0.47401042522551	NA	NA
kmer308	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25435	304.284727619696	NA	NA	25435	0.47401042522551
kmer309	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25462	304.284727619696	NA	NA	25462	0.47401042522551
kmer31	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26525	304.285809291802	NA	NA	26525	0.47401042522551	NA	NA
kmer310	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22496	304.284727619696	NA	NA	22496	0.47401042522551	NA	NA
kmer311	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991763	22884.2701895776	3083711	55332.5551871579	991765.5	16857.4496380117	3062744	9128.92215550601
kmer312	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991763	22884.2701895776	3083711	55332.5551871579	991765.5	16857.4496380117	3062744	9128.92215550601
kmer313	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23871	304.284727619696	NA	NA	23871	0.47401042522551
kmer314	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26580	304.285809291802	NA	NA	26580	0.47401042522551
kmer315	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22313	304.284727619696	NA	NA	22313	0.47401042522551
kmer316	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25068	304.284727619696	NA	NA	25068	0.47401042522551	NA	NA
kmer317	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26538	304.285809291802	NA	NA	26538	0.47401042522551
kmer318	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22784	304.284727619696	NA	NA	22784	0.47401042522551	NA	NA
kmer319	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25269	304.284727619696	NA	NA	25269	0.47401042522551	NA	NA
kmer32	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26500	304.285809291802	NA	NA	26500	0.47401042522551
kmer320	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21593	0.212755238195914	NA	NA	21593	0.47401042522551
kmer321	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22687	304.284727619696	NA	NA	22687	0.47401042522551	NA	NA
kmer322	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24462	304.284727619696	NA	NA	24462	0.47401042522551	NA	NA
kmer323	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26429	304.285809291802	NA	NA	26429	0.47401042522551
kmer324	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23450	304.284727619696	NA	NA	23450	0.47401042522551	NA	NA
kmer325	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26574	304.285809291802	NA	NA	26574	0.47401042522551	NA	NA
kmer326	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26392	304.285809291802	NA	NA	26392	0.47401042522551
kmer327	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25332	304.284727619696	NA	NA	25332	0.47401042522551
kmer328	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25477	304.284727619696	NA	NA	25477	0.47401042522551	NA	NA
kmer329	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26377	304.285809291802	NA	NA	26377	0.47401042522551
kmer33	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26437	304.285809291802	NA	NA	26437	0.47401042522551
kmer330	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25324	304.284727619696	NA	NA	25324	0.47401042522551
kmer331	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24353	304.284727619696	NA	NA	24353	0.47401042522551	NA	NA
kmer332	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26326	304.285809291802	NA	NA	26326	0.47401042522551	NA	NA
kmer333	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22189	304.284727619696	NA	NA	22189	0.47401042522551
kmer334	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25898	304.285809291802	NA	NA	25898	0.47401042522551	NA	NA
kmer335	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25302	304.284727619696	NA	NA	25302	0.47401042522551	NA	NA
kmer336	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24984	304.284727619696	NA	NA	24984	0.47401042522551
kmer337	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25358	304.284727619696	NA	NA	25358	0.47401042522551
kmer338	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25077	304.284727619696	NA	NA	25077	0.47401042522551
kmer339	intactk_noN	NA	54	414	0.155	0.845	0.042	0.958	47	256	7	158	3858351	531875.512452113	218177	446.2088530592	3856661	39172.8695248322	218177	536.893182378814
kmer34	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24467	304.284727619696	NA	NA	24467	0.47401042522551
kmer340	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26406	304.285809291802	NA	NA	26406	0.47401042522551	NA	NA
kmer341	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25313	304.284727619696	NA	NA	25313	0.47401042522551
kmer342	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25712	304.285809291802	NA	NA	25712	0.47401042522551
kmer343	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26439	304.285809291802	NA	NA	26439	0.47401042522551
kmer344	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217942	446.2088530592	3858586	531875.512452113	217942	536.893182378814	3856896	39172.8695248322
kmer345	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23747	304.284727619696	NA	NA	23747	0.47401042522551	NA	NA
kmer346	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21710	0.212755238195914	NA	NA	21710	0.47401042522551	NA	NA
kmer347	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25855	304.285809291802	NA	NA	25855	0.47401042522551
kmer348	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26480	304.285809291802	NA	NA	26480	0.47401042522551
kmer349	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26469	304.285809291802	NA	NA	26469	0.47401042522551	NA	NA
kmer35	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25363	304.284727619696	NA	NA	25363	0.47401042522551
kmer350	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23505	304.284727619696	NA	NA	23505	0.47401042522551	NA	NA
kmer351	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21734	0.212755238195914	NA	NA	21734	0.47401042522551
kmer352	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26456	304.285809291802	NA	NA	26456	0.47401042522551	NA	NA
kmer353	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083514	55332.5551871579	991960	22884.1710376128	3062547	9128.92215550601	991962.5	16857.4496380117
kmer354	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083514	55332.5551871579	991960	22884.1710376128	3062547	9128.92215550601	991962.5	16857.4496380117
kmer355	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22175	304.284727619696	NA	NA	22175	0.47401042522551	NA	NA
kmer356	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217945	446.2088530592	3858583	531875.512452113	217945	536.893182378814	3856893	39172.8695248322
kmer357	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21442	0.212755238195914	NA	NA	21442	0.47401042522551	NA	NA
kmer358	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26330	304.285809291802	NA	NA	26330	0.47401042522551	NA	NA
kmer359	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23030	304.284727619696	NA	NA	23030	0.47401042522551
kmer36	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22441	304.284727619696	NA	NA	22441	0.47401042522551
kmer360	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21982	304.284727619696	NA	NA	21982	0.47401042522551	NA	NA
kmer361	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22925	304.284727619696	NA	NA	22925	0.47401042522551
kmer362	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26404	304.285809291802	NA	NA	26404	0.47401042522551	NA	NA
kmer363	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25425	304.284727619696	NA	NA	25425	0.47401042522551
kmer364	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26214	304.285809291802	NA	NA	26214	0.47401042522551
kmer365	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23309	304.284727619696	NA	NA	23309	0.47401042522551
kmer366	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23154	304.284727619696	NA	NA	23154	0.47401042522551	NA	NA
kmer367	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083565	55332.5551871579	991909	22884.1710376128	3062598	9128.92215550601	991911.5	16857.4496380117
kmer368	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083565	55332.5551871579	991909	22884.1710376128	3062598	9128.92215550601	991911.5	16857.4496380117
kmer369	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26490	304.285809291802	NA	NA	26490	0.47401042522551
kmer37	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26324	304.285809291802	NA	NA	26324	0.47401042522551
kmer370	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991726	22884.2701895776	3083748	55332.5551871579	991728.5	16857.4496380117	3062781	9128.92215550601
kmer371	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991726	22884.2701895776	3083748	55332.5551871579	991728.5	16857.4496380117	3062781	9128.92215550601
kmer372	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25415	304.284727619696	NA	NA	25415	0.47401042522551
kmer373	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25658	304.285809291802	NA	NA	25658	0.47401042522551
kmer374	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21679	0.212755238195914	NA	NA	21679	0.47401042522551
kmer375	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25675	304.285809291802	NA	NA	25675	0.47401042522551
kmer376	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083532	55332.5551871579	991942	22884.1710376128	3062565	9128.92215550601	991944.5	16857.4496380117
kmer377	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23605	304.284727619696	NA	NA	23605	0.47401042522551
kmer378	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23270	304.284727619696	NA	NA	23270	0.47401042522551
kmer379	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22546	304.284727619696	NA	NA	22546	0.47401042522551	NA	NA
kmer38	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25662	304.285809291802	NA	NA	25662	0.47401042522551	NA	NA
kmer380	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26339	304.285809291802	NA	NA	26339	0.47401042522551
kmer381	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23417	304.284727619696	NA	NA	23417	0.47401042522551
kmer382	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25423	304.284727619696	NA	NA	25423	0.47401042522551
kmer383	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26206	304.285809291802	NA	NA	26206	0.47401042522551	NA	NA
kmer384	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25559	304.284727619696	NA	NA	25559	0.47401042522551
kmer385	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26492	304.285809291802	NA	NA	26492	0.47401042522551	NA	NA
kmer386	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22659	304.284727619696	NA	NA	22659	0.47401042522551	NA	NA
kmer387	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24135	304.284727619696	NA	NA	24135	0.47401042522551	NA	NA
kmer388	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22361	304.284727619696	NA	NA	22361	0.47401042522551	NA	NA
kmer389	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22706	304.284727619696	NA	NA	22706	0.47401042522551	NA	NA
kmer39	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23788	304.284727619696	NA	NA	23788	0.47401042522551
kmer390	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23663	304.284727619696	NA	NA	23663	0.47401042522551
kmer391	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26033	304.285809291802	NA	NA	26033	0.47401042522551	NA	NA
kmer392	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24731	304.284727619696	NA	NA	24731	0.47401042522551
kmer393	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23780	304.284727619696	NA	NA	23780	0.47401042522551
kmer394	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25336	304.284727619696	NA	NA	25336	0.47401042522551	NA	NA
kmer395	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23863	304.284727619696	NA	NA	23863	0.47401042522551
kmer396	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21308	0.212755238195914	NA	NA	21308	0.47401042522551	NA	NA
kmer397	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25610	304.285809291802	NA	NA	25610	0.47401042522551
kmer398	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24753	304.284727619696	NA	NA	24753	0.47401042522551
kmer399	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24402	304.284727619696	NA	NA	24402	0.47401042522551
kmer4	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991741	22884.2701895776	3083733	55332.5551871579	991743.5	16857.4496380117	3062766	9128.92215550601
kmer40	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22528	304.284727619696	NA	NA	22528	0.47401042522551
kmer400	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26255	304.285809291802	NA	NA	26255	0.47401042522551
kmer401	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24188	304.284727619696	NA	NA	24188	0.47401042522551
kmer402	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25065	304.284727619696	NA	NA	25065	0.47401042522551
kmer403	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23214	304.284727619696	NA	NA	23214	0.47401042522551	NA	NA
kmer404	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22325	304.284727619696	NA	NA	22325	0.47401042522551	NA	NA
kmer405	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24075	304.284727619696	NA	NA	24075	0.47401042522551	NA	NA
kmer406	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23818	304.284727619696	NA	NA	23818	0.47401042522551	NA	NA
kmer407	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22824	304.284727619696	NA	NA	22824	0.47401042522551	NA	NA
kmer408	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24420	304.284727619696	NA	NA	24420	0.47401042522551
kmer409	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22513	304.284727619696	NA	NA	22513	0.47401042522551	NA	NA
kmer41	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24859	304.284727619696	NA	NA	24859	0.47401042522551
kmer411	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26212	304.285809291802	NA	NA	26212	0.47401042522551
kmer412	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26453	304.285809291802	NA	NA	26453	0.47401042522551
kmer413	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26431	304.285809291802	NA	NA	26431	0.47401042522551	NA	NA
kmer414	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26363	304.285809291802	NA	NA	26363	0.47401042522551	NA	NA
kmer415	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21650	0.212755238195914	NA	NA	21650	0.47401042522551
kmer416	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26126	304.285809291802	NA	NA	26126	0.47401042522551	NA	NA
kmer417	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25904	304.285809291802	NA	NA	25904	0.47401042522551	NA	NA
kmer418	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23220	304.284727619696	NA	NA	23220	0.47401042522551	NA	NA
kmer419	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24533	304.284727619696	NA	NA	24533	0.47401042522551
kmer42	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24591	304.284727619696	NA	NA	24591	0.47401042522551
